栿	365
桀	716
桁	567
桂	2041
桂冠	911
桂林	2296
桂林市	794
桂花	1157
桃	1825
桃園	927
桃子	1490
桃李	798
桃樹	758
桃源	990
桃花	2474
桃花源	820
桃花運	775
桄	478
桅	594
框	2631
框中	832
框架	4286
框架協議	714
框框	841
桇	268
案	5662
案中	780
案件	5916
案例	3823
案例分析	863
案卷	745
案子	1649
案情	1021
案發	1013
桉	642
桊	368
桋	254
桌	2060
桌上	1935
桌前	793
桌子	3392
桌布	705
桌椅	960
桌球	902
桌面	4538
桍	251
桎	494
桏	194
桐	1334
桐鄉	786
桑	2190
桑塔納	991
桑拿	2525
桑拿浴	1141
桒	309
桓	1030
桔	936
桔子	1009
桕	426
桖	505
桘	235
桙	183
桜	606
桝	295
桟	329
桠	0
桡	0
桢	0
档	0
桤	0
桥	0
桦	0
桧	0
桨	0
桩	0
桫	413
桬	296
桭	336
桮	1
桯	383
桰	273
桱	289
桲	387
桳	371
桴	502
桵	300
桶	1950
桷	510
桸	362
桹	287
桺	373
桻	298
桼	320
桽	266
桾	304
桿	1138
桿菌	1015
梀	318
梁	2898
梁啓超	769
梁家輝	776
梁山	956
梁山伯	750
梁朝	704
梁朝偉	1429
梁祝	792
梁詠琪	950
梁靜茹	987
梂	275
梃	524
梄	259
梅	4339
梅婷	701
梅子	959
梅州	973
梅林	931
梅毒	913
梅爾	790
梅花	1656
梅蘭芳	896
梅西	1027
梅豔芳	847
梅開二度	749
梅雨	1071
梆	597
梇	232
梈	267
梉	268
梊	227
梋	255
梌	270
梍	269
梎	188
梏	435
梐	275
梑	267
梒	305
梓	1115
梔	651
梕	331
梖	340
梗	1125
梗阻	794
梘	570
梙	198
梚	358
梛	361
梜	281
條	13493
條件	19316
條件下	765
條件反射	767
條例	2152
條子	948
條幅	803
條形碼	946
條數	726
條文	952
條條	848
條款	3137
條理	936
條目	1239
條短信	946
條碼	1214
條約	1283
條紋	1089
條規定	1137
條路	945
梞	290
梟	799
梠	356
梡	324
梢	949
梣	371
梤	279
梥	271
梦	0
梧	758
梧州	873
梧桐	1074
梧桐樹	720
梨	1628
梨園	801
梨子	747
梨花	1136
梩	322
梪	294
梫	327
梬	247
梭	880
梮	303
梯	1072
梯子	873
梯度	899
梯形	775
梯田	766
梯隊	862
械	858
梱	1
梲	362
梳	1169
梳子	908
梳理	1474
梳頭	770
梴	285
梵	970
梵蒂岡	713
梵高	758
梶	565
梷	210
梸	221
梹	307
梺	443
梼	0
梾	0
梿	0
检	0
棁	0
棂	0
棃	375
棄	1719
棄權	832
棅	290
棆	331
棇	283
棈	430
棉	2026
棉布	827
棉花	2004
棉花糖	889
棉衣	786
棉被	871
棉襖	824
棊	2
棋	1899
棋子	1219
棋手	1004
棋牌	837
棋盤	871
棌	451
棍	1486
棍子	1119
棎	383
棏	535
棐	401
棑	397
棒	3380
棒子	1632
棒棒	1013
棒棒糖	908
棒球	982
棓	428
棔	317
棕	993
棕櫚	797
棕櫚油	847
棕色	1050
棖	579
棗	1230
棗莊	856
棘	776
棘手	1013
棙	290
棚	1383
棚戶區	720
棛	208
棜	264
棝	356
棞	229
棟	2497
棟樑	883
棠	979
棡	3
棢	250
棣	747
棤	429
棥	266
棦	335
棧	922
棨	427
棩	482
棪	373
棫	404
棬	458
棭	308
森	2880
森林	3425
森林公園	1008
森林狼	740
森林裏	830
森林資源	770
森林防火	761
森森	772
森海塞爾	707
棯	352
棰	588
棱	551
棱角	894
棲	1050
棲息	897
棲息地	720
棲霞	703
棳	305
棴	421
棵	1242
棵樹	938
棶	409
棷	303
棸	348
棹	624
棺	941
棺材	1102
棻	447
棼	453
棽	368
棾	248
棿	436
椀	459
椁	200
椂	464
椃	308
椄	437
椅	1086
椅上	730
椅子	2367
椆	386
椇	415
椈	467
椉	245
椊	297
椋	626
椌	384
植	1347
植入	1063
植株	968
植樹	863
植物	4078
植物人	738
植物園	1061
植物油	899
植被	1087
椎	846
椏	614
椐	554
椑	409
椒	927
椓	335
椔	257
椕	262
椗	392
椘	391
椙	300
椚	455
椛	524
検	503
椞	201
椟	0
椠	0
椡	520
椢	227
椣	284
椤	0
椥	503
椦	258
椨	331
椪	375
椭	0
椮	289
椯	241
椰	948
椰子	990
椱	278
椲	227
椳	274
椴	600
椵	332
椶	262
椷	291
椸	343
椹	507
椺	244
椻	289
椼	380
椽	613
椾	454
椿	793
楀	488
楁	507
楂	556
楃	445
楄	61
楅	408
楆	443
楇	336
楈	210
楉	355
楊	11283
楊丞琳	991
楊佳	884
楊光	745
楊凌	798
楊威	786
楊子	782
楊家	895
楊帆	847
楊振寧	851
楊明	759
楊曉	708
楊林	747
楊某	787
楊柳	1048
楊梅	1019
楊樹	854
楊浦	1007
楊浦區	818
楊瀾	838
楊貴妃	798
楊過	1122
楊麗娟	831
楋	419
楌	241
楍	339
楎	251
楏	229
楐	404
楑	229
楒	344
楓	2289
楓林	805
楓葉	1245
楔	677
楕	285
楖	306
楗	458
楘	292
楙	3
楚	3254
楚國	912
楚天	857
楚楚	933
楚王	718
楚留香	833
楚雄	714
楛	515
楜	294
楝	560
楞	1226
楟	348
楠	1464
楠楠	765
楡	349
楢	440
楣	673
楤	408
楥	319
楦	570
楧	285
楨	817
楩	430
楪	360
楫	557
楬	353
業	6408
業主	5395
業主大會	723
業主論壇	951
業內	2190
業內人士	1895
業務	25851
業務人員	892
業務員	1840
業務培訓	747
業務工作	739
業務收入	838
業務水平	709
業務流程	1020
業務發展	958
業務範圍	877
業務系統	722
業務素質	716
業務能力	725
業務部	894
業務部門	864
業務量	893
業委會	874
業已	887
業態	970
業界	2642
業發展	842
業績	6044
業績增長	926
業者	909
業餘	1966
業餘時間	877
楮	620
楯	466
楰	273
楱	402
楲	297
楳	408
楴	341
極	5748
極了	729
極低	962
極佳	1027
極光	805
極其	3444
極具	1687
極力	1592
極化	752
極品	2787
極品飛車	1024
極地	896
極大	4703
極好	1192
極富	973
極小	869
極少	1414
極少數	1032
極差	813
極度	2508
極強	1274
極快	801
極性	755
極易	1086
極樂	797
極爲	2964
極爲重要	768
極盡	858
極端	2755
極至	733
極致	1404
極速	1128
極限	2346
極高	1606
極點	1255
楶	330
楷	888
楷書	739
楷模	917
楷體	711
楸	602
楹	651
楺	268
楻	280
楼	0
楽	710
楾	230
榀	504
榁	284
概	1080
概念	10196
概念股	946
概念車	905
概括	2027
概況	1601
概率	2477
概算	726
概要	1003
概覽	788
概論	988
概述	1526
榃	348
榄	0
榅	0
榆	874
榆林	904
榇	0
榈	0
榉	0
榊	551
榍	504
榎	477
榏	274
榐	0
榑	309
榒	212
榓	295
榔	589
榕	981
榕樹	840
榖	485
榗	212
榘	24
榙	261
榚	338
榛	678
榜	3312
榜上	843
榜上有名	755
榜單	1076
榜樣	1595
榜首	1265
榝	293
榞	301
榟	295
榠	331
榡	252
榢	344
榣	320
榤	342
榥	321
榦	522
榧	559
榨	830
榨菜	729
榩	196
榪	604
榫	613
榬	252
榭	741
榮	4078
榮威	726
榮幸	1458
榮獲	1726
榮登	755
榮耀	1425
榮膺	761
榮華	852
榮譽	3577
榮譽稱號	832
榮辱	834
榮辱觀	1021
榯	428
榰	237
榱	568
榲	377
榳	259
榴	681
榴槤	852
榵	193
榶	371
榷	590
榸	200
榹	207
榺	255
榻	727
榼	385
榽	213
榾	327
榿	527
槀	312
槁	547
槂	194
槃	219
槄	393
槅	393
槆	191
槇	498
槈	338
槉	231
槊	579
構	1185
構件	1177
構圖	1094
構建	4342
構建和諧	1410
構思	1466
構想	1215
構成	6139
構成犯罪	739
構架	1082
構築	1472
構造	2267
構造函數	740
槌	729
槍	4294
槍口	859
槍戰	792
槍手	1663
槍擊	928
槍擊案	761
槍支	1003
槍斃	1052
槍械	755
槍殺	859
槍法	726
槍管	707
槍聲	853
槎	675
槏	216
槐	947
槑	566
槒	231
槓	881
槓桿	1187
槔	539
槕	304
槖	289
槗	371
様	649
槙	438
槚	0
槛	0
槜	14
槝	396
槞	311
槟	0
槠	0
槡	321
槢	324
槣	246
槤	436
槥	275
槦	433
槧	448
槨	569
槩	349
槪	368
槫	301
槬	348
槭	588
槮	348
槯	254
槰	248
槱	341
槲	563
槳	805
槴	322
槵	307
槶	228
槷	242
槸	508
槹	264
槺	338
槻	477
槼	391
槽	1760
槾	303
槿	650
樀	296
樁	1427
樂	7822
樂事	738
樂呵呵	767
樂器	1642
樂園	1760
樂團	1241
樂在其中	718
樂壇	1270
樂天	894
樂子	769
樂山	1110
樂得	869
樂意	1799
樂手	774
樂於	1195
樂曲	1138
樂樂	1606
樂此不疲	863
樂清	861
樂章	986
樂觀	3360
樂譜	739
樂購	751
樂趣	3610
樂迷	812
樂透	715
樂隊	2976
樂風	826
樃	278
樄	331
樅	583
樆	333
樇	239
樈	216
樉	384
樊	1369
樋	492
樌	264
樍	235
樎	334
樏	273
樐	272
樑	2919
樒	316
樓	13720
樓上	7155
樓下	4376
樓主	17439
樓價	929
樓宇	1060
樓層	1352
樓市	2528
樓房	1450
樓板	787
樓梯	2099
樓盤	3418
樓蘭	810
樓裏	961
樓道	952
樓道里	710
樓面	779
樓頂	1078
樔	246
樕	308
樖	281
樗	549
樘	571
標	3906
標價	1070
標兵	819
標出	772
標定	757
標尺	759
標新立異	701
標明	1362
標書	1051
標有	748
標本	1259
標杆	949
標榜	1053
標段	819
標準	23464
標準化	2075
標準版	922
標牌	906
標的	1178
標示	1028
標稱	829
標籤	4308
標緻	1128
標號	830
標記	2890
標註	1861
標誌	6018
標誌性	1098
標誌着	709
標語	1233
標識	3062
標識符	705
標配	1046
標題	4996
標題欄	723
標高	742
標點	909
標點符號	740
樚	211
樛	390
樜	247
樝	265
樞	747
樞紐	1150
樟	802
樠	301
模	2521
模仿	2887
模具	2059
模型	6865
模塊	7133
模塊化	829
模式	15591
模擬	5046
模擬器	1492
模擬題	803
模板	5622
模樣	2645
模版	1153
模特	2505
模特兒	847
模範	1409
模糊	3981
模組	839
樢	386
樣	15669
樣兒	723
樣品	3060
樣子	14139
樣式	2429
樣張	799
樣本	2070
樣東西	837
樣板	1270
樣板房	818
樣板間	827
樣樣	984
樣機	1089
樣片	752
樣貌	757
樤	302
樥	209
樦	288
樧	292
樨	466
権	478
横	0
樫	431
樬	190
樮	247
樯	0
樰	421
樱	0
樲	302
樳	255
樴	271
樵	789
樶	483
樷	313
樸	900
樸實	1329
樸素	1380
樹	6862
樹上	1418
樹下	1094
樹叢	717
樹幹	901
樹形	830
樹木	1627
樹林	1302
樹林裏	775
樹枝	1237
樹根	747
樹梢	732
樹皮	789
樹種	930
樹立	3163
樹立正確	753
樹脂	1425
樹苗	768
樹葉	1460
樹蔭	737
樺	993
樻	488
樼	464
樽	795
樾	659
樿	422
橀	430
橁	346
橂	425
橃	418
橄	566
橄欖	957
橄欖油	959
橄欖球	797
橅	281
橆	454
橇	629
橈	629
橉	238
橊	355
橋	5261
橋上	985
橋下	846
橋東	725
橋樑	1971
橋段	779
橋西	710
橋鎮	833
橋面	728
橋頭	930
橌	312
橍	266
橎	209
橏	200
橐	589
橑	314
橒	329
橓	410
橔	261
橕	360
橖	312
橗	302
橘	904
橘子	1323
橙	1214
橙子	976
橙汁	772
橙色	1312
橚	356
橛	548
橜	203
橝	301
橞	331
機	26348
機上	1034
機具	766
機制	8166
機動	1353
機動車	1920
機動車輛	719
機器	15566
機器人	2788
機器貓	1009
機型	2989
機場	5806
機子	3486
機密	1342
機戰	781
機房	3276
機智	943
機會	27835
機架	878
機械	4541
機械化	1083
機械工業	821
機械廠	955
機械行業	766
機械製造	908
機械設備	1045
機構	14905
機構改革	780
機槍	949
機櫃	1086
機殼	730
機油	1212
機牀	1368
機率	2494
機理	1351
機甲	824
機票	4050
機票價格	806
機種	801
機箱	2587
機組	1660
機緣	834
機翼	738
機能	1819
機艙	769
機芯	787
機身	2794
機車	1080
機遇	3104
機長	781
機關	5651
機關幹部	843
機電	1792
機電產品	821
機電設備	826
機靈	910
機頂盒	1239
機頭	746
機體	1627
橠	225
橡	775
橡樹	770
橡皮	979
橡膠	1682
橢	600
橢圓	946
橢圓形	839
橣	222
橤	304
橥	0
橦	5
橧	325
橨	212
橩	192
橪	420
橫	3441
橫向	1574
橫幅	1102
橫店	794
橫掃	1077
橫樑	862
橫濱	756
橫盤	899
橫着	751
橫空出世	824
橫穿	782
橫線	766
橫行	1054
橫豎	710
橫跨	879
橬	204
橭	254
橮	183
橯	278
橰	230
橱	81
橲	252
橳	214
橶	208
橸	412
橹	0
橼	0
橽	264
橾	324
橿	331
檀	847
檁	504
檂	200
檃	362
檄	577
檅	222
檆	288
檇	347
檈	332
檉	459
檊	308
檋	282
檌	432
檍	291
檎	498
檏	252
檐	849
檑	444
檒	406
檓	353
檔	3700
檔位	773
檔期	917
檔案	4644
檔案局	799
檔案工作	730
檔案管理	833
檔案館	920
檔次	2801
檕	280
檖	263
檗	410
檘	188
檙	268
檚	434
檛	354
檜	667
檝	322
檞	479
檟	402
檠	595
檡	268
檢	1985
檢修	1319
檢出	971
檢定	814
檢察	1222
檢察官	1114
檢察機關	1239
檢察長	899
檢察院	1689
檢方	777
檢查	16488
檢查工作	784
檢查組	956
檢查結果	809
檢測	7356
檢測中心	763
檢測儀	767
檢測出	704
檢測報告	721
檢測方法	770
檢測結果	803
檢疫	1170
檢索	2189
檢舉	1065
檢視	741
檢討	1477
檢閱	818
檢驗	4201
檢驗檢疫	994
檢點	710
檣	632
檤	613
檥	276
檦	302
檧	287
檨	261
檩	0
檪	258
檫	640
檬	730
檭	330
檮	344
檯	810
檯子	887
檯燈	1000
檯球	1313
檯面	1054
檰	445
檱	266
檲	308
檳	603
檳榔	752
檴	219
檵	409
檶	252
檷	3
檸	747
檸檬	1642
檸檬汁	731
檹	229
檺	449
檻	713
檼	299
檽	358
檾	706
檿	312
櫀	241
櫁	345
櫂	16
櫃	1863
櫃員	732
櫃子	1340
櫃檯	2037
櫄	343
櫅	245
櫆	342
櫇	236
櫈	440
櫋	260
櫌	405
櫍	266
櫎	367
櫏	271
櫐	1
櫑	350
櫒	401
櫓	671
櫔	427
櫕	424
櫖	223
櫗	199
櫘	363
櫙	379
櫚	609
櫛	621
櫜	325
櫝	522
櫞	485
櫟	766
櫠	344
櫡	263
櫢	195
櫣	345
櫤	313
櫥	764
櫥櫃	1496
櫥窗	948
櫧	517
櫨	532
櫩	253
櫪	578
櫫	564
櫬	515
櫭	305
櫮	204
櫯	268
櫰	249
櫱	592
櫲	215
櫳	557
櫴	284
櫶	221
櫸	573
櫹	286
櫺	543
櫻	1303
櫻桃	1460
櫻花	1513
櫼	252
櫽	318
櫾	227
櫿	218
欀	270
欁	176
欂	313
欃	303
欄	2726
欄中	794
欄杆	1100
欄目	4292
欅	0
欆	315
欇	265
欈	214
欉	322
權	6625
權利	7811
權利人	1627
權利義務	744
權力	5392
權勢	961
權威	3506
權威人士	722
權威性	1013
權威機構	787
權屬	848
權當	765
權益	2841
權衡	1069
權證	2959
權貴	865
權重	1716
權限	5894
欋	306
欌	301
欏	665
欐	472
欑	454
欒	872
欓	416
欔	247
欖	678
欗	299
欘	223
欙	360
欚	195
欛	251
欜	180
欝	289
欞	123
欟	334
欠	3587
欠下	781
欠了	844
欠佳	905
欠債	791
欠扁	731
欠條	707
欠款	1026
欠缺	1483
欠薪	759
欠費	1149
次	22258
次之	772
次全會	835
次品	709
次子	721
次年	863
次序	1037
次數	3622
次日	1261
次會議	1465
次次	979
次第	761
次級	1064
次級債	758
次要	1114
欢	0
欣	2406
欣喜	1441
欣喜若狂	760
欣慰	1634
欣欣	978
欣欣向榮	741
欣然	1086
欣賞	7074
欤	0
欥	406
欦	276
欧	0
欨	191
欩	214
欪	309
欫	222
欬	388
欭	251
欮	264
欯	233
欰	218
欱	292
欲	5310
欲哭無淚	794
欲求	783
欲知	755
欲罷不能	781
欲言又止	727
欳	216
欴	300
欵	343
欶	289
欷	496
欸	74
欹	550
欺	1047
欺凌	710
欺壓	741
欺詐	1422
欺負	4156
欺負人	739
欺騙	2999
欻	418
欼	223
欽	1384
欽佩	976
欽州	837
款	7599
款式	2251
款待	783
款款	828
款車型	1092
款項	1749
欿	285
歀	361
歁	347
歂	264
歃	401
歄	180
歅	357
歆	799
歇	1479
歇息	1013
歇斯底里	927
歇歇	841
歈	294
歉	801
歉意	1145
歊	304
歋	204
歌	12288
歌劇	1204
歌劇院	790
歌友會	823
歌名	957
歌唱	1685
歌唱家	779
歌喉	759
歌壇	1138
歌廳	808
歌德	764
歌手	3721
歌星	1092
歌曲	6148
歌會	764
歌者	771
歌聲	2130
歌舞	1266
歌舞團	757
歌華	702
歌詞	3941
歌謠	863
歌迷	2575
歌頌	1008
歍	291
歎	968
歎爲觀止	813
歏	206
歐	3900
歐亞	897
歐佩克	804
歐元	2426
歐元區	835
歐冠	1203
歐式	1051
歐文	977
歐洲	8649
歐洲人	909
歐洲國家	802
歐洲市場	779
歐洲盃	960
歐版	861
歐盟	3217
歐美	3216
歐美國家	745
歐萊雅	936
歐錦賽	755
歐陸	772
歐陽	1904
歑	188
歒	184
歓	485
歔	472
歕	232
歖	433
歗	290
歘	388
歙	554
歛	380
歜	321
歝	235
歞	234
歟	644
歠	343
歡	2129
歡呼	1335
歡呼聲	751
歡喜	1571
歡天喜地	730
歡心	870
歡快	1174
歡愉	764
歡慶	841
歡樂	2681
歡樂谷	972
歡歡	933
歡笑	1225
歡聲笑語	758
歡迎	12640
歡迎來	832
歡迎來到	966
歡迎光臨	1259
歡迎加入	853
歡迎大家	1588
歡迎廣大	825
歡迎訪問	1100
歡送	754
止	2263
止不住	845
止住	865
止咳	829
止損	1229
止於	794
止步	895
止痛	979
止癢	725
止血	986
止跌	903
正	21431
正中	1017
正事	1054
正交	782
正以	799
正佳	732
正值	1257
正像	793
正則	852
正午	805
正反	857
正名	753
正向	981
正品	1588
正因爲	1538
正在	25800
正在進行	1410
正大	954
正太	876
正好	8130
正如	2996
正宗	1681
正對	923
正巧	802
正常	21302
正常人	1262
正常使用	1005
正常化	703
正常工作	983
正常運行	978
正式	13616
正式啓動	1141
正式實施	765
正式成立	896
正式版	1466
正式發佈	941
正式開始	1040
正從	731
正想	1011
正文	1860
正方	786
正方形	819
正是	9385
正月	933
正本	828
正果	811
正比	772
正氣	966
正法	725
正派	855
正準備	1263
正爲	726
正版	3568
正當	2373
正直	1261
正確	10781
正確對待	724
正確性	1163
正確答案	805
正確處理	888
正確認識	864
正統	1070
正經	1684
正義	2722
正義感	819
正職	702
正與	803
正處	874
正處於	1348
正被	750
正裝	860
正要	1284
正規	3165
正視	1274
正解	837
正負	775
正軌	841
正道	985
正門	901
正面	3487
正題	851
正餐	758
正點	825
正龍	917
此	18152
此一	827
此乃	820
此事	3470
此人	2069
此刻	2311
此前	3227
此功能	758
此問題	877
此地	1163
此外	2407
此女	735
此帖	1216
此後	2043
此操作	783
此文	1476
此時	6503
此時此刻	969
此書	1134
此案	1495
此次	8411
此款	966
此法	991
此爲	958
此片	896
此版	763
此生	994
此番	987
此病	748
此種	1342
此等	737
此篇文章	800
此致	822
此舉	1654
此處	1922
此行	937
此言	836
此話	825
此貼	1054
此起彼伏	892
此間	968
此項	1688
此類	2781
步	4821
步伐	2924
步入	2011
步兵	1172
步子	938
步履	786
步槍	1012
步步	1067
步步高	865
步行	1721
步行街	1127
步調	726
步進	759
步驟	4081
武	4011
武侯	722
武俠	1548
武俠小說	1005
武則天	1008
武力	1325
武功	1744
武器	7023
武器裝備	910
武士	1313
武大	1043
武夷	846
武夷山	1012
武學	792
武將	962
武帝	861
武打	818
武斷	748
武昌	1309
武松	890
武林	1644
武林外傳	1004
武清	701
武漢	8636
武漢大學	1052
武漢市	1530
武當	979
武藝	833
武藤蘭	726
武術	1634
武裝	2399
武裝力量	709
武警	1577
武警部隊	711
武鋼	1045
歧	793
歧義	817
歧視	2442
歨	394
歩	611
歪	2109
歪了	798
歪曲	1003
歪歪	1019
歪着	739
歫	331
歬	194
歭	451
歮	332
歯	448
歰	333
歱	228
歲	11046
歲以上	1227
歲以下	1159
歲半	762
歲少女	958
歲左右	990
歲數	1103
歲時	1264
歲月	3473
歲末	896
歲歲	810
歲生日	940
歲的	5687
歲那年	876
歳	543
歴	510
歵	199
歶	205
歷	1419
歷代	1270
歷任	978
歷來	1431
歷史	20672
歷史上	790
歷史上最	1225
歷史事件	773
歷史人物	808
歷史使命	777
歷史學	753
歷史學家	857
歷史性	1276
歷史悠久	960
歷史意義	742
歷史文化	1160
歷史時期	823
歷史條件	711
歷史系	735
歷史背景	754
歷史記錄	824
歷史進程	738
歷屆	1061
歷年	1266
歷年來	712
歷時	1262
歷次	867
歷歷在目	820
歷盡	768
歷程	1966
歷經	1558
歷練	982
歷險	705
歸	4615
歸來	2204
歸入	808
歸功	912
歸去	892
歸咎	825
歸國	845
歸宿	1233
歸屬	1547
歸屬地	807
歸屬感	825
歸於	1113
歸根到底	726
歸根結底	797
歸案	738
歸檔	1223
歸爲	775
歸納	1554
歸結	1116
歸還	1264
歸隊	743
歸類	1074
歹	694
歹徒	1367
歺	406
死	37593
死不	950
死也	838
死了	7029
死亡	6773
死亡人數	940
死亡率	1012
死亡筆記	841
死人	2176
死你	1031
死傷	839
死光	734
死刑	1736
死前	797
死去	2174
死去活來	834
死命	791
死因	950
死在	1373
死地	843
死守	788
死寂	850
死屍	718
死後	1797
死得	907
死心	997
死心塌地	772
死我了	952
死掉	1366
死於	1405
死板	824
死機	2456
死死	1218
死水	730
死活	1393
死的	1476
死神	1843
死纏	721
死者	2117
死裏	763
死角	861
死豬	765
死靈	771
死魚	709
死黨	997
歼	0
歽	201
歾	298
歿	637
殀	1
殁	0
殂	489
殃	666
殄	561
殅	358
殆	663
殆盡	945
殇	0
殈	402
殉	649
殊	987
殊不知	908
殊榮	958
残	0
殌	231
殍	397
殎	278
殏	348
殐	239
殑	666
殒	0
殓	0
殔	163
殕	333
殖	740
殖民	1105
殖民地	961
殗	375
殘	2555
殘奧	707
殘奧會	957
殘存	821
殘害	769
殘廢	898
殘忍	2038
殘暴	887
殘殺	764
殘渣	738
殘留	1459
殘留物	775
殘疾	1515
殘疾人	1986
殘破	738
殘缺	989
殘聯	849
殘酷	2659
殘陽	744
殘餘	895
殘骸	817
殙	400
殚	0
殛	550
殜	339
殝	247
殞	643
殟	256
殠	446
殡	0
殢	420
殣	354
殤	960
殥	207
殦	252
殧	473
殨	0
殩	298
殪	458
殫	530
殬	184
殭	358
殭屍	1438
殮	632
殯	590
殯儀館	855
殯葬	809
殰	24
殱	231
殲	899
殲滅	837
殳	551
殴	0
段	8894
段子	926
段時間	1635
段落	1354
段譽	711
殶	226
殷	1753
殷切	766
殷勤	878
殸	457
殹	283
殺	23347
殺了	2441
殺人	3706
殺人案	745
殺人犯	771
殺傷	916
殺傷力	1089
殺光	796
殺入	994
殺出	850
殺到	819
殺害	1458
殺得	760
殺戮	1038
殺手	2833
殺手鐗	808
殺掉	1235
殺敵	752
殺機	798
殺死	2365
殺殺	901
殺毒	3263
殺毒軟件	2220
殺氣	897
殺滅	808
殺菌	1229
殺蟲	807
殺蟲劑	825
殺豬	939
殺跌	991
殺軟	815
殺進	720
殺雞	741
殺青	768
殻	2
殼	2343
殼子	751
殼牌	813
殽	62
殾	245
殿	1932
殿下	995
殿堂	1105
毀	1784
毀了	703
毀壞	946
毀容	838
毀掉	989
毀滅	1960
毀滅性	791
毁	90
毂	0
毃	317
毄	269
毅	1550
毅力	1457
毅然	1207
毆	806
毆打	1314
毇	329
毈	222
毉	319
毊	365
毋	870
毋庸置疑	815
毌	2
母	3443
母乳	1097
母乳餵養	806
母公司	1077
母女	1123
母嬰	1021
母子	1239
母性	761
母愛	1080
母校	1185
母牛	861
母狗	827
母線	727
母親	11507
母親節	1177
母語	951
母豬	1164
母雞	1030
母體	875
毎	575
每	20025
每一	2895
每一位	1532
每一個	831
每一個人	1878
每一天	1617
每一次	2050
每一步	938
每一種	940
每人	3495
每件	1010
每份	785
每位	1548
每個	16558
每個人	5473
每個人都	2790
每個月	2795
每到	1326
每名	749
每噸	1064
每回	706
每場	890
每天	25283
每天晚上	1163
每天都有	1174
每天都要	1034
每套	805
每家	1034
每層	728
每平米	738
每年	9879
每張	1075
每戶	963
每日	3766
每時每刻	842
每晚	1295
每月	5480
每期	997
每桶	882
每條	1013
每樣	707
每次	15219
每段	726
每每	1497
每畝	978
每當	2269
每秒	1110
每種	1117
每筆	761
每篇	765
每組	830
每股	1642
每股收益	1197
每臺	988
每逢	1065
每週	3345
每部	720
每隔	1280
每隻	841
每集	714
每頁	878
每項	788
毐	486
毑	433
毒	4636
毒副作用	712
毒品	1711
毒害	929
毒性	1257
毒打	864
毒死	832
毒氣	794
毒物	746
毒瘤	702
毒素	1446
毒藥	1277
毒蛇	943
毒販	711
毒霸	937
毓	912
比	69515
比上	1240
比不上	1385
比丘	759
比亞迪	1150
比他	1481
比作	861
比你	3128
比例	9188
比值	847
比價	1061
比分	1924
比利時	1292
比前	804
比劃	830
比喻	2024
比基尼	1005
比她	1071
比如	19242
比如說	3029
比對	1008
比得上	719
比我	5718
比我大	864
比我好	749
比拼	1023
比擬	1081
比方	1302
比武	953
比比	992
比比皆是	951
比照	809
比爾	1163
比爾蓋茨	773
比特	1053
比率	1518
比肩	801
比薩	853
比試	780
比誰	871
比賽	17605
比賽項目	719
比起	2478
比較	73176
比較低	1173
比較優勢	849
比較合適	916
比較喜歡	1428
比較多	2566
比較大	2530
比較好	4128
比較容易	1267
比較研究	866
比重	2660
毕	0
毖	585
毗	757
毗鄰	1001
毘	487
毙	0
毚	362
毛	11849
毛主席	2120
毛利	1015
毛利率	1108
毛囊	797
毛坯	831
毛孔	1795
毛巾	1765
毛料	717
毛毛	2122
毛毛蟲	852
毛毯	736
毛澤東	4342
毛片	954
毛病	3524
毛皮	815
毛筆	884
毛細血管	809
毛絨	814
毛線	935
毛茸茸	704
毛衣	1315
毛豆	745
毛錢	1125
毛驢	808
毛骨悚然	798
毛髮	1048
毞	417
毟	264
毠	255
毡	0
毢	271
毣	392
毤	200
毥	198
毦	405
毧	244
毨	269
毩	260
毪	395
毫	1083
毫不	2407
毫不客氣	754
毫不猶豫	1314
毫不留情	788
毫克	867
毫升	1098
毫安	730
毫無	3959
毫無意義	917
毫無疑問	1277
毫秒	851
毫米	1453
毫髮	740
毬	568
毭	287
毯	809
毯子	784
毰	234
毱	269
毲	209
毳	471
毴	252
毵	0
毶	0
毷	307
毸	244
毹	361
毺	180
毻	188
毼	251
毽	513
毾	246
毿	452
氀	355
氁	215
氂	361
氃	237
氄	248
氅	492
氆	306
氇	0
氈	783
氉	258
氊	310
氋	202
氌	415
氍	356
氏	3365
氏家族	733
氏族	838
氐	693
民	5752
民主	5328
民主制度	747
民主化	839
民主政治	892
民主監督	720
民主管理	731
民主黨	1181
民主黨派	881
民事	1478
民事訴訟	923
民事責任	763
民企	1046
民俗	1263
民俗文化	740
民兵	1012
民國	1403
民宅	803
民居	1017
民工	2591
民心	1059
民情	844
民意	1491
民意調查	757
民房	819
民政	1080
民政局	1065
民政部	885
民政部門	903
民族	8360
民族主義	1026
民族品牌	754
民族團結	946
民族地區	766
民族文化	1045
民族特色	748
民族精神	877
民族英雄	774
民樂	802
民權	775
民歌	1162
民法	1023
民營	1575
民營企業	1944
民營經濟	990
民生	2559
民生問題	787
民生銀行	1061
民用	1280
民盟	714
民航	1364
民航總局	740
民衆	4079
民調	833
民謠	1018
民警	3094
民辦	1142
民辦學校	829
民辦教育	754
民辦高校	741
民進黨	1587
民間	3938
民間組織	818
民間藝術	757
民間資本	723
民風	850
氒	228
氓	656
气	0
氕	406
氖	741
気	674
氘	532
氙	528
氚	552
氛	610
氛圍	3435
氜	553
氝	326
